;ID_voo;Data;kmOLC;Pontuacao_OLC;local_voo;duracao;Espaco_aereo;Piloto;Categoria;Vela;Data_Coleta;Voo_data_valido;Voo_rampa_valida
1004;671062;02/03/2023;15.7;31.33;Rampa de Ub;1:39;False;Ney de Oliveira;Sport Lite;Ozone - Rush 5;2023-04-16;True;True
1005;623014;06/03/2022;20.9;31.31;Rampa de Ub;1:10;False;Andre Stavrakas;Sport;Flow - Fusion;2023-04-16;False;True
1006;606790;29/05/2022;20.8;31.26;Alfredo Chaves ;1:47;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;False;True
1007;589140;06/03/2022;20.8;31.21;Rampa de Ub;1:25;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
1008;589138;04/03/2022;20.8;31.19;Rampa de Ub;1:18;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
1009;645323;14/10/2022;20.8;31.15;Vila Val;1:04;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
1010;607521;29/05/2022;20.7;31.07;Alfredo Chaves ;1:32;False;Leandro Schmidt;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1011;606297;29/05/2022;20.7;31.01;Alfredo Chaves ;2:09;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
1012;631380;28/08/2022;20.6;30.93;Alto Lagoa ;1:16;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;False
1013;500591;06/04/2021;20.6;30.87;Baixo Guandu ;2:00;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1014;540686;26/08/2021;20.6;30.86;Baixo Guandu ;1:33;False;Ruy Coelho ;Open;Niviuk - Evox;2023-04-16;False;True
1015;659312;14/01/2023;15.4;30.85;Alfredo Chaves ;1:16;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;True;True
1016;599428;15/11/2021;20.5;30.78;Alfredo Chaves ;1:08;False;Bruno Mazzei;Sport;Phi - Allegro Light;2023-04-16;False;True
1017;671756;05/03/2023;20.5;30.71;Rampa de Ub;1:19;False;Bruno Mazzei;Sport;Phi - Allegro Light;2023-04-16;True;True
1018;539905;23/08/2021;20.4;30.63;Baixo Guandu ;1:02;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1019;555719;23/09/2021;17.5;30.62;RICO BRITTO MONTES CLAROS ;2:30;False;Ruy Coelho ;Open;Niviuk - Evox;2023-04-16;False;True
1020;589988;26/03/2022;20.4;30.59;Alfredo Chaves ;1:21;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
1021;606299;29/05/2022;20.4;30.56;Alfredo Chaves ;1:51;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
1022;606296;29/05/2022;20.3;30.48;Alfredo Chaves ;2:07;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1023;671779;05/03/2023;20.3;30.46;Rampa de Ub;1:10;False;Lucas Porto ;Open;Ozone - Zeolite GT;2023-04-16;True;True
1024;586067;28/02/2022;20.3;30.4;Pico do Ibituruna ;1:11;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
1025;347487;14/07/2018;20.2;30.32;Rampa do Mirante ;1:00;False;Andre Stavrakas;Sport;Flow - Fusion;2023-04-16;False;True
1026;662423;03/09/2021;20.2;30.29;RICO BRITTO MONTES CLAROS ;1:02;False;Daniel Bernardino;Sport Lite;Sol - Sycross 2;2023-04-16;False;True
1027;662367;03/09/2021;20.2;30.28;RICO BRITTO MONTES CLAROS ;1:02;False;Daniel Bernardino;Sport Lite;Sol - Sycross 2;2023-04-16;False;True
1028;606627;29/05/2022;20.1;30.15;Alfredo Chaves ;1:54;False;Jefferson Felicio ;Sport Lite;BGD - Base 2;2023-04-16;False;True
1029;681207;06/04/2023;20.1;30.15;Pico do Ibituruna ;0:46;False;Leandro Patricio ;Open;Ozone - Enzo 3;2023-04-16;True;True
1030;651192;29/05/2022;20.1;30.14;Alfredo Chaves ;1:47;False;Daniel Trevezani ;Sport;Gin - Bonanza 2 ;2023-04-16;False;True
1031;670332;27/02/2023;15.1;30.13;Alfredo Chaves ;1:00;False;Lucas Porto ;Open;Ozone - Zeolite GT;2023-04-16;True;True
1032;603808;22/05/2022;20.1;30.13;Alfredo Chaves ;1:20;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;False;True
1033;606309;29/05/2022;20.1;30.1;Alfredo Chaves ;0:18;False;Daniel Trevezani ;Sport;Gin - Bonanza 2 ;2023-04-16;False;True
1034;671420;04/03/2023;20.1;30.09;Monte Castelo ;0:36;False;Leomar Guilherme ;Open;Sol - LT 1;2023-04-16;True;True
1035;610373;16/06/2022;20.0;30.06;Pancas ;1:47;False;Higor Penitenti ;Sport Lite;Ozone - Rush 5;2023-04-16;False;True
1036;607538;29/05/2022;20.0;30.03;Alfredo Chaves ;1:22;False;Walace de Oliveira;Open;Gin - Leopard;2023-04-16;False;True
1037;598876;30/04/2022;20.0;29.99;Alfredo Chaves ;1:06;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;False;True
1038;458264;13/08/2020;20.0;29.93;Rampa de Ub;0:53;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
1039;663282;29/01/2023;20.0;29.93;Alfredo Chaves ;0:41;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;True;True
1040;663281;28/01/2023;19.9;29.92;Alfredo Chaves ;1:06;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;True;True
1041;633599;07/09/2022;19.9;29.8;Baixo Guandu ;1:02;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
1042;605964;28/05/2022;19.8;29.68;Alfredo Chaves ;2:29;False;Bruno Mazzei;Sport;Phi - Allegro Light;2023-04-16;False;True
1043;428121;19/10/2019;19.8;29.67;Pancas ;1:33;False;Aloisio de Almeida ;Sport Lite;Sol - Sycross;2023-04-16;False;True
1044;662425;27/07/2022;19.8;29.66;RICO BRITTO MONTES CLAROS ;0:51;False;Daniel Bernardino;Sport Lite;Sol - Sycross 2;2023-04-16;False;True
1045;616799;09/07/2022;19.7;29.6;Alfredo Chaves ;0:51;False;Vinicius Bianchi ;Open;Ozone - Zeno 2;2023-04-16;False;True
1046;613501;29/05/2022;19.7;29.55;Alfredo Chaves ;1:47;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
1047;679751;01/04/2023;19.7;29.5;Alfredo Chaves ;1:15;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;True;True
1048;602065;14/05/2022;16.9;29.49;Monte Castelo ;1:00;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;False;True
1049;640828;12/10/2022;19.6;29.45;Vila Val;0:44;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;True
1050;595503;06/03/2022;19.6;29.45;Rampa de Ub;1:46;False;Walace de Oliveira;Open;Gin - Leopard;2023-04-16;False;True
1051;678208;28/03/2023;19.6;29.37;Pico do Ibituruna ;1:01;False;Valentin Tesch ;Sport Lite;Sol - Sycross 2;2023-04-16;True;True
1052;602067;14/05/2022;19.6;29.33;Pancas ;1:19;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
1053;623748;31/07/2022;19.5;29.31;Pancas ;1:54;False;Aloisio de Almeida ;Sport Lite;Sol - Sycross;2023-04-16;False;True
1054;615016;03/07/2022;19.5;29.23;Alto Lagoa ;1:05;False;Leomar Guilherme ;Open;Sol - LT 1;2023-04-16;False;False
1055;601093;06/05/2022;19.4;29.15;Fi;1:06;False;Leandro Patricio ;Open;Ozone - Enzo 3;2023-04-16;False;True
1056;596607;24/10/2021;19.4;29.14;Rampa do Caf;0:55;False;Aloisio de Almeida ;Sport Lite;Sol - Sycross;2023-04-16;False;True
1057;540954;27/08/2021;19.4;29.11;Baixo Guandu ;1:18;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1058;602083;14/05/2022;19.4;29.1;Pancas ;1:31;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1059;612968;25/06/2022;19.3;28.94;Afonso Claudio ;2:05;False;Leomar Guilherme ;Open;Sol - LT 1;2023-04-16;False;True
1060;678466;30/03/2023;14.5;28.93;Alfredo Chaves ;1:07;False;Lucas Porto ;Open;Ozone - Zeolite GT;2023-04-16;True;True
1061;638630;01/10/2022;14.4;28.89;Baixo Guandu ;0:48;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
1062;635896;18/09/2022;16.5;28.82;Apeninos ;1:33;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;False;True
1063;679171;01/04/2023;19.2;28.81;Alfredo Chaves ;1:32;False;Bruno Mazzei;Sport;Phi - Allegro Light;2023-04-16;True;True
1064;551630;01/10/2021;19.1;28.66;Pr;1:21;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
1065;539959;23/08/2021;19.1;28.63;Vila Val;2:43;False;Jefferson Felicio ;Sport Lite;BGD - Base 2;2023-04-16;False;True
1066;635184;14/09/2022;16.3;28.59;Alto Lagoa ;0:54;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;False
1067;615912;06/07/2022;14.3;28.56;Baixo Guandu ;0:58;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
1068;492786;14/02/2021;13.9;28.56;Pico do Ibituruna ;0:54;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;False;True
1069;602074;14/05/2022;19.0;28.52;Alfredo Chaves ;1:30;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;False;True
1070;627081;13/08/2022;18.9;28.42;Baixo Guandu ;0:53;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
1071;671226;02/03/2023;18.9;28.42;Rampa de Ub;1:07;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;True;True
1072;656890;01/01/2023;18.9;28.35;Rampa de Ub;1:09;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;True;True
1073;649998;23/11/2022;18.8;28.26;Rampa de Ub;1:15;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
1074;642484;19/10/2022;18.7;28.09;Itabira ;0:59;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;False;True
1075;635162;14/09/2022;16.0;28.08;Alto Lagoa ;1:06;False;Leomar Guilherme ;Open;Sol - LT 1;2023-04-16;False;False
1076;629624;19/08/2022;18.7;28.07;Rampa do Timirim  ;1:07;False;Claudinei Inocente ;Sport Lite;Sol - Sycross 2;2023-04-16;False;True
1077;391290;05/05/2019;18.7;27.98;Alfredo Chaves ;0:47;False;Daniel Trevezani ;Sport;Gin - Bonanza 2 ;2023-04-16;False;True
1078;634147;10/09/2022;18.6;27.95;Alfredo Chaves ;2:06;False;Ney de Oliveira;Sport Lite;Ozone - Rush 5;2023-04-16;False;True
1079;664461;29/01/2023;18.6;27.94;Rampa do Camilo Pansini ;0:58;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;True;True
1080;478426;13/12/2020;18.6;27.94;Vila Val;1:16;False;Rony Carminati ;Open;Ozone - Zeno;2023-04-16;False;True
1081;613510;30/04/2022;18.5;27.8;Pancas ;0:23;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
1082;673161;12/03/2023;18.5;27.75;Alfredo Chaves ;1:21;False;Ney de Oliveira;Sport Lite;Ozone - Rush 5;2023-04-16;True;True
1083;640798;08/10/2022;18.5;27.75;Rampa de Lajinha do Pancas ;1:30;False;Leandro Schmidt;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1084;630804;28/08/2022;18.5;27.7;Alto Lagoa ;1:17;False;Leomar Guilherme ;Open;Sol - LT 1;2023-04-16;False;False
1085;638532;02/10/2022;13.8;27.64;Alfredo Chaves ;1:09;False;Joao Lazarone ;Open;Ozone - Enzo 3;2023-04-16;False;True
1086;606389;29/05/2022;18.4;27.56;Alfredo Chaves ;1:49;False;Eucleber Ferreira;Open;Sol - LT 1;2023-04-16;False;True
1087;644690;28/10/2022;15.7;27.46;Pancas ;1:03;False;Leandro Schmidt;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1088;640779;12/10/2022;18.3;27.45;Alfredo Chaves ;1:24;False;Ney de Oliveira;Sport Lite;Ozone - Rush 5;2023-04-16;False;True
1089;529018;17/07/2021;32.5;27.43;Rampa do S;1:24;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;False;True
1090;518283;08/06/2021;18.3;27.41;Alfredo Chaves ;2:24;False;Vinicius Barbarioli;Sport;Triple Seven - Queen 2;2023-04-16;False;True
1091;613357;25/06/2022;18.3;27.41;Goiapaba;0:56;False;Andre Stavrakas;Sport;Flow - Fusion;2023-04-16;False;True
1092;558557;06/11/2021;30.4;27.34;Fi;1:31;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;False;True
1093;625454;06/08/2022;18.2;27.26;Baixo Guandu ;0:46;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
1094;641891;16/10/2022;13.6;27.25;Itabira ;1:01;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;False;True
1095;287997;23/09/2017;18.1;27.2;Pancas ;0:44;False;Aloisio de Almeida ;Sport Lite;Sol - Sycross;2023-04-16;False;True
1096;669285;21/02/2023;18.1;27.17;Pico do Ibituruna ;1:11;False;Hemerson Souza;Sport Lite;Swing - Nyos 2;2023-04-16;False;True
1097;599867;03/05/2022;15.5;27.17;Alfredo Chaves ;0:51;False;Silas Moreira ;Open;Ozone - Zeno;2023-04-16;False;True
1098;634591;09/09/2022;18.1;27.13;Vila Val;0:55;False;Marlos Janutt;Open;Flow - Xc Racer;2023-04-16;False;True
1099;577342;15/01/2022;18.0;27.07;Vila Val;1:36;False;Marlos Janutt;Open;Flow - Xc Racer;2023-04-16;False;True
1100;593078;09/04/2022;18.0;27.0;Alfredo Chaves ;1:28;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;False;True
1101;673407;12/03/2023;17.9;26.86;Rampa de Cachoeira Alta ;1:11;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;True;False
1102;682419;16/04/2023;17.9;26.78;Alfredo Chaves ;1:22;False;Ney de Oliveira;Sport Lite;Ozone - Rush 5;2023-04-16;True;True
1103;607537;28/05/2022;17.8;26.7;Alfredo Chaves ;1:44;False;Walace de Oliveira;Open;Gin - Leopard;2023-04-16;False;True
1104;610283;16/06/2022;17.7;26.57;Alfredo Chaves ;1:26;False;Bruno Mazzei;Sport;Phi - Allegro Light;2023-04-16;False;True
1105;670306;26/02/2023;17.7;26.52;Rampa do Camilo Pansini ;0:50;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;True;True
1106;611827;28/05/2022;17.6;26.4;Alfredo Chaves ;2:15;False;Marlos Janutt;Open;Flow - Xc Racer;2023-04-16;False;True
1107;611828;29/05/2022;17.5;26.26;Alfredo Chaves ;1:33;False;Marlos Janutt;Open;Flow - Xc Racer;2023-04-16;False;True
1108;598859;30/04/2022;17.4;26.15;Alfredo Chaves ;0:47;False;Joao Lazarone ;Open;Ozone - Enzo 3;2023-04-16;False;True
1109;668101;19/02/2023;17.4;26.11;Itabira ;1:18;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;True;True
1110;598590;28/04/2022;17.4;26.06;Alfredo Chaves ;0:30;False;Manoel Junior ;Open;Ozone - Enzo 3;2023-04-16;False;True
1111;659313;15/01/2023;13.0;26.04;Alfredo Chaves ;1:13;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;True;True
1112;659757;16/01/2023;17.3;25.97;Itabira ;0:45;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;True;True
1113;648755;19/11/2022;17.3;25.97;Alfredo Chaves ;0:45;False;Ney de Oliveira;Sport Lite;Ozone - Rush 5;2023-04-16;False;True
1114;619081;15/07/2022;17.3;25.92;RICO BRITTO MONTES CLAROS ;2:11;False;Ruy Coelho ;Open;Niviuk - Evox;2023-04-16;False;True
1115;641889;14/10/2022;17.3;25.91;Vila Val;1:09;False;Eucleber Ferreira;Open;Sol - LT 1;2023-04-16;False;True
1116;524624;04/07/2021;17.3;25.9;Rampa de Ub;1:05;False;Leomar Guilherme ;Open;Sol - LT 1;2023-04-16;False;True
1117;609301;10/06/2022;12.9;25.9;Alfredo Chaves ;1:10;False;Joao Lazarone ;Open;Ozone - Enzo 3;2023-04-16;False;True
1118;595323;17/04/2022;17.2;25.81;Afonso Claudio ;0:56;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;True
1119;600453;07/05/2022;17.1;25.73;Fi;0:52;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1120;405249;14/07/2019;17.0;25.55;Pancas ;1:14;False;Daniel Trevezani ;Sport;Gin - Bonanza 2 ;2023-04-16;False;True
1121;616309;08/07/2022;12.8;25.5;Alfredo Chaves ;1:00;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;False;True
1122;650546;27/11/2022;17.0;25.47;Rampa de Ub;1:02;False;Lucas Porto ;Open;Ozone - Zeolite GT;2023-04-16;False;True
1123;621607;03/07/2022;16.9;25.4;Pancas ;1:03;False;Leandro Schmidt;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1124;640673;11/10/2022;16.9;25.28;Vila Val;0:42;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
1125;681357;08/04/2023;16.8;25.27;Pancas ;1:11;False;Mateus Haase;Sport Lite;Niviuk - Ikuma;2023-04-16;True;True
1126;538863;21/08/2021;16.8;25.22;Baixo Guandu ;1:05;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
1127;650668;27/11/2022;16.7;25.11;Rampa de Ub;0:52;False;Manoel Junior ;Open;Ozone - Enzo 3;2023-04-16;False;True
1128;666706;11/02/2023;16.7;25.1;Pico do Ibituruna ;1:00;False;Eumacio Versiani;Open;Flow - Xc Racer;2023-04-16;True;True
1129;602221;14/05/2022;16.6;24.88;Pancas ;1:05;False;Bernardo Margotto;Sport;Advance - Sigma 10;2023-04-16;False;True
1130;528381;15/07/2021;16.6;24.87;Rampa de Ub;0:45;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
1131;656101;29/12/2022;16.6;24.83;Alfredo Chaves ;0:54;False;Lucas Porto ;Open;Ozone - Zeolite GT;2023-04-16;False;True
1132;648754;19/11/2022;16.5;24.79;Alfredo Chaves ;0:44;False;Joao Lazarone ;Open;Ozone - Enzo 3;2023-04-16;False;True
1133;547427;19/09/2021;16.4;24.61;Rampa da Bela ;0:50;False;Leomar Guilherme ;Open;Sol - LT 1;2023-04-16;False;True
1134;363044;02/11/2018;16.4;24.56;Alfredo Chaves ;0:05;False;Daniel Trevezani ;Sport;Gin - Bonanza 2 ;2023-04-16;False;True
1135;584681;05/03/2022;16.3;24.47;Rampa de Ub;0:56;False;Andre Stavrakas;Sport;Flow - Fusion;2023-04-16;False;True
1136;512957;22/05/2021;16.3;24.45;Rampa de Lajinha do Pancas ;0:51;False;Aloisio de Almeida ;Sport Lite;Sol - Sycross;2023-04-16;False;True
1137;464125;13/09/2020;16.3;24.43;Rampa de Lajinha do Pancas ;0:48;False;Aloisio de Almeida ;Sport Lite;Sol - Sycross;2023-04-16;False;True
1138;500101;04/04/2021;16.2;24.27;Alfredo Chaves ;1:10;False;Helio Lima;Sport Lite;Skywalk - Chili 4;2023-04-16;False;True
1139;634421;10/09/2022;12.1;24.25;Rampa do Camilo Pansini ;1:04;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;False;True
1140;625622;06/08/2022;16.1;24.23;Rampa do S;0:41;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;False;True
1141;656283;29/12/2022;16.1;24.18;Alfredo Chaves ;0:54;False;Bruno Mazzei;Sport;Phi - Allegro Light;2023-04-16;False;True
1142;673492;13/03/2023;16.1;24.1;Rampa de Ub;0:41;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;True;True
1143;637424;25/09/2022;12.0;24.05;Alfredo Chaves ;1:11;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;False;True
1144;609306;10/06/2022;12.0;24.01;Alfredo Chaves ;1:50;False;Rubens Schunck;Sport;Advance - Sigma 11;2023-04-16;False;True
1145;621669;24/07/2022;15.9;23.9;RICO BRITTO MONTES CLAROS ;0:39;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;True
1146;672270;03/03/2023;15.8;23.71;Rampa de Ub;0:53;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;True;True
1147;531627;25/07/2021;15.8;23.68;RICO BRITTO MONTES CLAROS ;0:37;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1148;634607;02/07/2022;15.8;23.67;Rampa Cleiton ;1:26;False;Marlos Janutt;Open;Flow - Xc Racer;2023-04-16;False;False
1149;634483;11/09/2022;15.7;23.49;Rampa do Timirim  ;7:00;False;Marlos Janutt;Open;Flow - Xc Racer;2023-04-16;False;True
1150;391295;07/04/2019;13.3;23.31;Alfredo Chaves ;0:59;False;Daniel Trevezani ;Sport;Gin - Bonanza 2 ;2023-04-16;False;True
1151;626310;06/08/2022;15.5;23.27;Rampa do S;0:45;False;Leandro Patricio ;Open;Ozone - Enzo 3;2023-04-16;False;True
1152;659018;14/01/2023;15.5;23.2;Rampa de Lajinha do Pancas ;0:49;False;Mateus Haase;Sport Lite;Niviuk - Ikuma;2023-04-16;True;True
1153;498689;28/03/2021;15.4;23.12;Apeninos ;0:56;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
1154;603431;21/05/2022;15.4;23.09;Alfredo Chaves ;1:33;False;Bruno Mazzei;Sport;Phi - Allegro Light;2023-04-16;False;True
1155;603588;20/05/2022;35.1;22.99;Pico do Gaviao ;1:48;False;Jose Geronimo;Open;Ozone - Enzo 3;2023-04-16;False;True
1156;511101;16/05/2021;15.3;22.92;Pancas ;1:40;False;Aloisio de Almeida ;Sport Lite;Sol - Sycross;2023-04-16;False;True
1157;583451;01/03/2022;15.2;22.86;Rampa da Bela ;6:15;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;True
1158;409958;30/08/2019;15.2;22.83;Rampa de Ub;0:39;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
1159;622435;24/07/2022;15.2;22.83;Rampa de Lajinha do Pancas ;0:46;False;Higor Penitenti ;Sport Lite;Ozone - Rush 5;2023-04-16;False;True
1160;630268;27/08/2022;15.2;22.78;Rampa Cleiton ;1:13;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;False
1161;590207;26/03/2022;15.2;22.78;Alfredo Chaves ;1:31;False;Filipe Perini ;Sport;Ozone - Delta 3 ;2023-04-16;False;True
1162;540097;22/08/2021;15.2;22.76;Rampa do Camilo Pansini ;0:50;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
1163;519864;01/05/2021;15.1;22.71;Erv;0:56;False;Sebah Freitas;Open;Flow - Spectra 2;2023-04-16;False;False
1164;639729;08/10/2022;15.1;22.66;Apeninos ;1:22;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
1165;590005;26/03/2022;15.1;22.59;Alfredo Chaves ;0:52;False;Daniel Trevezani ;Sport;Gin - Bonanza 2 ;2023-04-16;False;True
1166;581380;22/02/2022;15.0;22.52;Rampa da Bela ;4:17;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;True
1167;662415;22/07/2021;15.0;22.5;RICO BRITTO MONTES CLAROS ;0:42;False;Daniel Bernardino;Sport Lite;Sol - Sycross 2;2023-04-16;False;True
1168;670142;26/02/2023;11.2;22.49;Itabira ;0:53;False;Hemerson Souza;Sport Lite;Swing - Nyos 2;2023-04-16;False;True
1169;659850;17/01/2023;1.3;22.44;Itabira ;0:16;False;Hemerson Souza;Sport Lite;Swing - Nyos 2;2023-04-16;False;True
1170;675755;21/03/2023;12.8;22.34;Afonso Claudio ;1:44;False;Valentin Tesch ;Sport Lite;Sol - Sycross 2;2023-04-16;True;True
1171;677214;26/03/2023;14.9;22.32;Alfredo Chaves ;0:45;False;Ney de Oliveira;Sport Lite;Ozone - Rush 5;2023-04-16;True;True
1172;637393;25/09/2022;11.2;22.32;Rampa do Camilo Pansini ;0:59;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;False;True
1173;662368;07/09/2021;14.9;22.3;RICO BRITTO MONTES CLAROS ;0:48;False;Daniel Bernardino;Sport Lite;Sol - Sycross 2;2023-04-16;False;True
1174;622981;28/07/2022;14.9;22.3;RICO BRITTO MONTES CLAROS ;0:48;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;False;True
1175;662424;07/09/2021;14.9;22.3;RICO BRITTO MONTES CLAROS ;0:48;False;Daniel Bernardino;Sport Lite;Sol - Sycross 2;2023-04-16;False;True
1176;635174;10/09/2022;14.8;22.23;Rampa da Bela ;0:50;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;True
1177;668168;18/02/2023;11.1;22.23;Rampa do Camilo Pansini ;1:01;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;True;True
1178;650541;27/11/2022;14.8;22.2;Rampa de Ub;0:47;False;Thiago Azevedo;Sport;BGD - Cure 2;2023-04-16;False;True
1179;666410;11/02/2023;14.8;22.18;Rampa de Lajinha do Pancas ;0:55;False;Mateus Haase;Sport Lite;Niviuk - Ikuma;2023-04-16;True;True
1180;573534;14/01/2022;14.8;22.18;RICO BRITTO MONTES CLAROS ;3:50;False;Ruy Coelho ;Open;Niviuk - Evox;2023-04-16;False;True
1181;667214;11/02/2023;14.8;22.16;Rampa de Lajinha do Pancas ;0:54;False;Higor Penitenti ;Sport Lite;Ozone - Rush 5;2023-04-16;True;True
1182;678345;28/03/2023;14.7;22.11;Pico do Ibituruna ;0:30;False;Eumacio Versiani;Open;Flow - Xc Racer;2023-04-16;True;True
1183;672268;05/03/2023;14.7;22.09;Rampa de Ub;0:50;False;Adelso Boecker;Open;Flow - Xc Racer;2023-04-16;True;True
1184;560323;01/10/2021;14.7;22.08;Pr;1:03;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
1185;583199;28/02/2022;14.7;22.07;Pico do Ibituruna ;0:39;False;Francisco Reis;Sport Lite;Niviuk - Ikuma;2023-04-16;False;True
1186;589408;16/03/2022;12.6;22.02;Pico do Ibituruna ;0:53;False;Vantuil Mataveli;Sport;Ozone - Delta 4;2023-04-16;False;True
1187;391292;27/04/2019;11.0;21.98;Alfredo Chaves ;1:03;False;Daniel Trevezani ;Sport;Gin - Bonanza 2 ;2023-04-16;False;True
1188;439733;21/04/2020;14.6;21.94;Rampa de Ub;0:42;False;Petterson Mareto;Sport;Ozone - Delta 2;2023-04-16;False;True
1189;644393;28/10/2022;11.0;21.94;Pancas ;0:46;False;Higor Penitenti ;Sport Lite;Ozone - Rush 5;2023-04-16;False;True
1190;670746;01/03/2023;11.0;21.94;Afonso Claudio ;1:08;False;Leomar Guilherme ;Open;Sol - LT 1;2023-04-16;True;True
1191;621080;23/07/2022;14.6;21.92;Rampa Cleiton ;0:50;False;Marjo Lemos;Sport;Sol - LT 2;2023-04-16;False;False
